I_north;I_east;I_south;I_west
24.26;24283.04;44489.74;65050.96
1166.25;33489.14;58497.75;86024.86
7378.76;46868.59;65178.24;98318.41
-10862.27;32601.12;90210.27;126036.88
-803.28;28376.92;57773.28;85113.08
-1967.51;37957.51;76106.51;110071.49
-754.44;32400.07;63609.44;93004.93
-944.81;35268.48;67138.81;97075.52
-265.06;25331.78;47423.06;68896.22
45.89;24079.02;40272.11;56738.98
2622.59;24861.07;22972.41;26653.93
-2165.89;765.37;12758.89;20717.63
-230.09;405.52;1604.09;2408.48
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-10.35;136.61;270.35;393.39
-295.08;1590.56;2953.08;4037.44
-428.0;7195.4;13481.0;19357.6
-331.23;15446.26;28812.23;41924.74
23.67;24532.67;44934.33;65695.33
1125.61;33069.67;58031.39;85397.33
7532.54;47404.92;65646.46;99034.08
-11967.79;33403.55;94320.79;131299.45
-3189.11;36673.99;77233.11;111170.01
-1764.44;36991.96;74132.44;107466.04
-867.28;33532.25;65769.28;95989.75
-670.53;31781.95;61032.53;88790.05
-643.05;32054.87;58355.05;83527.13
21.37;25959.98;42627.63;59619.02
2578.41;24834.69;23268.59;27202.31
-2350.85;408.65;13011.85;21232.35
-243.96;386.58;1613.96;2423.42
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.59;136.51;271.41;405.49
22.5;2047.5;4072.5;6097.5
-71.43;6795.26;13276.43;19639.74
-310.52;15271.89;28551.52;41589.11
25.85;24370.42;44672.15;65327.58
1010.64;31316.27;55519.36;81823.73
3765.45;34938.59;55683.55;83730.41
-4203.55;28291.71;66474.55;95899.29
-1675.78;32127.03;66322.78;96779.97
-776.51;31220.91;62385.51;91588.09
-862.98;33114.35;64946.98;94779.65
-789.45;33320.93;63809.45;92609.07
-191.03;24445.36;46138.03;67311.64
100.69;17673.69;32028.31;46495.31
475.67;10942.09;17712.33;25335.91
8.75;3795.42;7720.25;11583.58
-36.36;667.86;1477.36;2213.14
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-7.63;136.6;270.63;396.4
-120.29;2088.48;4057.29;5898.52
-98.22;6448.12;12548.22;18511.88
-45.57;12779.33;24708.57;36543.67
64.72;22273.56;41471.28;60932.44
456.49;22678.18;43003.51;63981.82
1452.32;25886.92;46721.68;70077.08
171.28;21613.79;43139.72;64537.21
56.21;23078.89;46139.79;68837.11
-174.17;26415.12;52659.17;78089.88
-519.12;30120.21;59275.12;87045.79
-617.18;31009.83;59640.18;86873.17
-535.0;30353.9;55702.0;80073.1
72.74;20345.19;35535.26;50902.81
562.86;11284.75;17412.14;24600.25
-266.8;3028.31;7584.8;11579.69
5.5;500.5;995.5;1490.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.0;364.0;724.0;1084.0
20.5;1865.5;3710.5;5555.5
44.0;4004.0;7964.0;11924.0
81.5;7416.5;14751.5;22086.5
96.0;8736.0;17376.0;26016.0
204.56;13505.49;26633.44;39882.51
121.0;11011.0;21901.0;32791.0
128.5;11693.5;23258.5;34823.5
90.5;8235.5;16380.5;24525.5
103.0;9373.0;18643.0;27913.0
145.03;14256.67;28331.97;42390.33
138.46;15414.31;30504.54;45558.69
128.58;12346.44;24330.42;36322.56
102.98;7391.22;14450.02;21561.78
33.0;3003.0;5973.0;8943.0
5.0;455.0;905.0;1355.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-5.41;91.09;180.41;263.91
-261.76;1536.2;2866.76;3948.8
-351.67;6681.49;12591.67;18158.51
-245.9;14050.27;26416.9;38580.73
71.43;21492.76;40149.57;59048.24
1178.49;33353.24;58116.51;85431.76
7671.57;46839.33;63973.43;96535.67
-11169.35;32931.37;91538.35;127807.63
-4994.09;41931.13;89911.09;127855.87
-3154.45;43701.69;87987.45;125911.31
-1967.91;42036.73;81808.91;117634.27
-978.29;35353.54;67427.29;97515.46
-86.45;21729.55;41601.45;61095.45
105.02;11221.34;21876.98;32540.66
726.89;12150.16;17272.11;23848.84
-1612.9;1176.18;11161.9;18092.82
-111.9;475.54;1346.9;2019.46
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
1.0;91.0;181.0;271.0
-159.87;1735.21;3329.87;4764.79
-345.76;6540.0;12321.76;17766.0
-247.55;14285.74;26867.55;39244.26
74.1;20051.43;37568.9;55301.57
408.11;21356.27;40723.89;60635.73
1186.52;24156.25;44292.48;66412.75
-3008.43;26732.21;60624.43;88123.79
-1433.07;30713.44;63202.07;92435.56
172.0;15652.0;31132.0;46612.0
168.61;16616.79;33041.39;49443.21
-504.37;29232.21;56402.37;82375.79
-618.45;30772.23;56468.45;81057.77
-63.4;25229.34;42089.4;59096.66
1306.61;18086.84;21735.39;28175.16
-2112.7;312.78;12136.7;19971.22
-32.23;581.98;1293.23;1939.02
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-2.67;91.06;180.67;266.94
17.5;1592.5;3167.5;4742.5
42.5;3867.5;7692.5;11517.5
67.5;6142.5;12217.5;18292.5
93.0;8463.0;16833.0;25203.0
242.02;17316.3;33919.98;50685.7
493.05;19028.87;36691.95;54966.13
160.0;14560.0;28960.0;43360.0
161.5;14696.5;29231.5;43766.5
176.5;16061.5;31946.5;47831.5
-369.05;26875.23;53001.05;78046.77
-128.56;19644.62;38349.56;56556.38
31.01;17195.09;33422.99;49468.91
85.0;7735.0;15385.0;23035.0
100.65;6964.21;13539.35;20175.79
29.5;2684.5;5339.5;7994.5
-96.77;491.35;1336.77;2008.65
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-4.51;91.1;180.51;264.9
-168.12;1509.89;2877.12;4079.11
-52.38;5772.84;11291.38;16716.16
63.82;8559.6;16909.18;25243.4
120.0;10920.0;21720.0;32520.0
196.55;17184.5;34102.45;51044.5
260.82;19094.29;37771.18;56557.71
156.5;14241.5;28326.5;42411.5
187.5;17062.5;33937.5;50812.5
47.62;22568.16;44947.38;66976.84
-562.13;30255.93;59570.13;87432.07
-782.17;31424.18;60261.17;87454.82
-698.38;32027.99;58556.38;83880.01
-76.32;25429.41;42435.32;59589.59
1583.2;20669.44;23395.8;29599.56
-1770.96;709.75;11145.96;18205.25
-163.36;352.94;1291.36;1945.06
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-5.94;45.63;89.94;128.37
-298.43;1274.66;2321.43;3088.34
-294.61;6228.69;11789.61;17056.31
-62.03;12254.01;23618.03;34881.99
68.7;23043.71;42342.3;62027.29
1201.05;33247.32;57724.95;84808.68
8075.69;47190.41;63124.31;95289.59
-10498.78;33500.79;91131.78;127772.21
-3803.55;38772.8;82164.55;117798.2
-2163.33;38806.72;77952.33;112582.28
-634.6;30576.55;60158.6;88167.45
-562.18;29851.92;57612.18;84078.08
-556.87;29722.24;54811.87;78892.76
80.32;15674.94;29112.68;42588.06
158.74;7713.43;14367.26;21212.57
-306.75;2102.17;5991.75;9252.83
3.5;318.5;633.5;948.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
6.5;591.5;1176.5;1761.5
40.0;3640.0;7240.0;10840.0
66.5;6051.5;12036.5;18021.5
102.47;18312.69;34544.53;50984.31
1153.37;32055.78;55721.63;81879.22
8085.03;46528.32;61766.97;93253.68
-9907.33;33167.68;89116.33;125241.32
-4610.51;41347.71;88281.51;125933.29
-2972.21;43136.57;86820.21;124501.43
-1763.13;40437.59;78939.13;113868.41
-1150.35;36665.36;69862.35;100806.64
-544.18;29627.35;54714.18;78812.65
-26.5;22256.27;38294.5;54441.73
671.61;12953.79;18728.39;25886.21
-1081.16;1500.65;9028.16;14456.35
-33.0;401.56;931.0;1396.44
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
6.0;546.0;1086.0;1626.0
40.0;3640.0;7240.0;10840.0
83.5;7598.5;15113.5;22628.5
125.1;12423.08;24490.9;36582.92
512.37;21488.09;39975.63;59319.91
4972.82;36154.2;53868.18;81366.8
-7717.47;32090.13;82002.47;116354.87
-4416.43;41288.4;87930.43;125655.6
-2297.03;40061.0;80495.03;116167.0
-356.5;28280.65;55801.5;82244.35
-165.46;24508.73;47893.46;70649.27
-597.59;30279.79;56023.59;80676.21
-45.39;23588.43;40334.39;57200.57
937.92;15790.58;21150.08;28527.42
-1265.49;1343.18;9742.49;15683.82
-13.75;473.41;1008.75;1511.59
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-0.43;45.53;90.43;134.47
-142.08;1549.12;2971.08;4249.88
-213.39;6170.15;11805.39;17211.85
13.35;11059.12;21578.65;32042.88
148.58;15362.28;30165.42;45011.72
732.47;26598.24;48511.53;71785.76
7639.29;44488.08;60318.71;91419.92
-9755.48;33984.54;90394.48;127294.46
-4593.67;41887.69;89340.67;127549.31
-1611.67;36392.1;72983.67;106079.9
159.09;21157.91;42037.91;62799.09
-424.78;27868.58;53999.78;79076.42
-633.76;30772.24;56840.76;81774.76
-54.14;23666.69;40414.14;57283.31
1377.26;19754.28;23572.74;30485.72
-3300.34;-2536.48;13087.34;22403.48
-176.16;289.45;1212.16;1826.55
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.5;45.5;90.5;135.5
-112.37;1357.9;2612.37;3752.1
-303.61;6009.62;11337.61;16364.38
55.49;9316.78;18349.51;27358.22
78.88;21447.55;39612.12;58113.45
683.6;25492.25;46690.4;69131.75
399.75;19329.93;37710.25;56490.07
-4012.06;28541.95;66501.06;96137.05
-1186.69;29932.46;61342.69;89983.54
-651.48;29866.16;59730.48;87892.84
-1721.98;40386.98;78996.98;114108.02
-1194.66;37751.55;71950.66;103834.45
-693.4;31599.5;58205.4;83602.5
-142.5;24706.01;41977.5;59248.99
1376.2;19977.44;23907.8;30956.56
-3989.3;-3990.68;13996.3;24347.68
-238.66;156.38;1165.66;1760.62
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-1.36;45.56;90.36;133.44
-254.03;1173.18;2147.03;2879.82
-436.8;6249.29;11585.8;16509.71
-345.35;14424.64;26733.35;38783.36
55.63;23525.63;42816.37;62546.37
1220.07;32889.96;56903.93;83554.04
9183.94;47888.22;61219.06;92984.78
-8819.66;33832.01;87955.66;124413.99
-4306.32;41309.58;87992.32;125986.42
-2809.9;42889.13;86402.9;124223.87
-1793.49;41020.49;80215.49;115791.51
-1132.0;36630.94;70031.0;101208.06
-615.59;30368.89;56191.59;80917.11
-108.5;23188.44;39941.5;56694.56
352.95;10683.73;17599.05;25178.27
-1287.58;683.12;8876.58;14555.88
-61.97;360.54;951.97;1429.46
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-93.15;1490.97;2884.15;4180.03
-325.27;6084.25;11414.27;16434.75
-274.91;13922.21;25926.91;37739.79
66.08;22895.94;41870.92;61251.06
1242.6;32309.69;56106.4;82549.31
9330.74;47952.83;60815.26;92393.17
-8437.71;33992.32;87406.71;123906.68
-4196.59;41236.57;87710.59;125707.43
-2698.83;42633.26;85858.83;123596.74
-1713.52;40780.52;79795.52;115331.48
-1079.32;36329.22;69546.32;100627.78
-595.54;30258.11;56091.54;80857.89
-112.0;23360.21;40298.0;57235.79
977.8;17631.79;22769.2;30145.21
-3247.16;-3230.9;12285.16;21538.9
-61.49;358.02;951.49;1431.98
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
11.17;1594.55;3166.83;4733.45
-212.17;6042.22;11528.17;16793.78
-251.15;13649.44;25489.15;37148.56
70.37;22573.07;41348.63;60515.93
1240.94;32164.01;55845.06;82161.99
9824.22;48813.54;60673.78;92244.46
-8603.5;34465.27;88717.5;125748.73
-4409.2;42096.86;89692.2;128416.14
-2904.45;43808.82;88273.45;126880.18
-1879.51;42158.51;82433.51;118945.49
-1207.31;37850.42;72320.31;104452.58
-684.57;31757.24;58637.57;84335.76
-149.0;24712.51;42241.0;59769.49
1107.11;19256.85;24075.89;31486.15
-4969.56;-6997.52;14693.56;26801.52
-133.46;252.85;1002.46;1516.15
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
12.0;1092.0;2172.0;3252.0
37.0;3367.0;6697.0;10027.0
73.81;7198.66;14296.19;21391.34
95.86;11000.66;21256.14;31591.34
442.25;18694.29;35021.75;52049.71
6352.32;38819.61;54009.68;81752.39
-3883.34;28575.46;66253.34;95894.54
-1407.09;31128.2;64054.09;93798.8
-1332.99;33459.89;67124.99;97852.11
-143.45;25602.45;50667.45;75051.55
-532.07;29872.55;57853.07;84598.45
108.64;11644.21;23081.36;34495.79
76.5;6961.5;13846.5;20731.5
24.5;2229.5;4434.5;6639.5
7.0;637.0;1267.0;1897.0
2.0;182.0;362.0;542.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.5;409.5;814.5;1219.5
36.0;3276.0;6516.0;9756.0
50.0;4550.0;9050.0;13550.0
91.0;8281.0;16471.0;24661.0
71.5;6506.5;12941.5;19376.5
59.0;5369.0;10679.0;15989.0
67.0;6097.0;12127.0;18157.0
63.5;5778.5;11493.5;17208.5
68.0;6188.0;12308.0;18428.0
54.0;4914.0;9774.0;14634.0
78.5;7143.5;14208.5;21273.5
117.0;10647.0;21177.0;31707.0
64.0;5824.0;11584.0;17344.0
37.5;3412.5;6787.5;10162.5
18.5;1683.5;3348.5;5013.5
2.5;227.5;452.5;677.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
8.5;773.5;1538.5;2303.5
39.0;3549.0;7059.0;10569.0
27.27;10397.53;20316.73;30196.47
104.87;21950.69;40158.13;58812.31
1015.18;28683.42;50712.82;74794.58
6707.39;38945.88;52947.61;80199.12
-6238.36;32734.97;79889.36;114446.03
-658.65;27874.05;56621.65;83618.95
-276.69;27366.35;54627.69;80894.65
-223.01;27147.68;53712.01;79441.32
-351.01;27581.09;53682.01;78849.91
-17.09;17461.15;33886.09;50067.85
74.5;6779.5;13484.5;20189.5
28.5;2593.5;5158.5;7723.5
12.0;1092.0;2172.0;3252.0
1.5;136.5;271.5;406.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
8.0;728.0;1448.0;2168.0
41.99;4051.53;8054.01;12054.47
36.26;9591.89;18787.74;27952.11
106.12;21860.19;39979.88;58545.81
1251.97;31418.83;54316.03;79859.17
11655.95;49765.49;56878.05;87348.51
-7394.11;34220.28;85094.11;121149.72
-3913.97;40771.44;86426.97;124181.56
-2332.13;40846.18;82189.13;118750.82
-669.44;31434.61;61972.44;90888.39
-692.33;31745.52;61372.33;89504.48
-126.96;21700.43;41695.96;61268.57
-43.01;17996.38;32597.01;47137.62
771.15;15985.77;21804.85;29450.23
-2723.76;-3039.76;9936.76;17542.76
-7.36;302.59;641.36;961.41
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-6.51;1326.66;2622.51;3899.34
-305.87;5435.95;10156.87;14585.05
-284.79;13035.71;24120.79;35010.29
96.18;21914.28;39746.82;58068.72
1322.15;31430.34;53745.85;78897.66
13018.93;51446.59;55200.07;85082.41
-7548.74;34161.34;85299.74;121349.66
-4058.1;40827.08;86713.1;124447.92
-2700.26;42415.06;85444.26;123038.94
-1784.64;40682.6;79713.64;115186.4
-1161.93;36345.65;69651.93;100724.35
-669.54;30166.61;56012.54;80706.39
-200.82;23077.66;39960.82;56732.34
694.13;16232.67;22122.87;29714.33
-4765.65;-8422.16;12352.65;23749.16
-29.69;269.82;657.69;988.18
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
7.5;682.5;1357.5;2032.5
22.89;3240.81;6423.11;9595.19
75.5;6870.5;13665.5;20460.5
109.03;12988.64;24922.97;36973.36
238.67;14635.5;28458.33;42501.5
8309.35;39266.11;48337.65;73900.89
-3261.9;28613.32;64736.9;94061.68
-169.93;24840.89;49949.93;74259.11
37.62;21555.7;42949.38;64001.3
147.5;13422.5;26697.5;39972.5
155.26;15946.28;31683.74;47392.72
46.72;16383.42;32059.28;47582.58
45.78;14480.38;27343.22;40178.62
338.66;11293.4;18157.34;25742.6
-980.46;350.75;6855.46;11374.25
2.5;227.5;452.5;677.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;318.5;633.5;948.5
21.0;1911.0;3801.0;5691.0
30.0;2730.0;5430.0;8130.0
73.5;6688.5;13303.5;19918.5
398.08;19225.34;36681.92;54664.66
117.5;10692.5;21267.5;31842.5
189.0;17199.0;34209.0;51219.0
-25.78;18424.73;36925.78;55015.27
-1112.68;33876.17;67939.68;99460.83
-406.54;29304.7;57899.54;85338.3
13.09;21162.23;41724.91;61975.77
102.31;15001.15;29605.69;44136.85
105.41;12329.45;24142.59;35948.55
74.43;5662.21;11012.57;16404.79
-4097.61;-7351.92;10620.61;20444.92
2.5;227.5;452.5;677.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-192.65;798.87;1430.65;1879.13
-419.6;5366.02;9762.6;13786.98
-317.08;13623.89;24974.08;36143.11
137.86;22988.33;41358.14;60357.67
1397.47;31394.14;53708.53;78971.86
4186.07;28859.25;42834.93;64871.75
-239.35;23065.78;46954.35;69909.22
-1132.72;29991.89;61439.72;90255.11
-787.16;31584.74;63251.16;92979.26
-915.57;34186.36;67375.57;98513.64
-549.21;30458.28;59112.21;86514.72
-167.56;22510.34;43246.56;63498.66
62.51;13813.97;26363.49;38892.03
189.21;8859.91;15707.79;22877.09
-1276.88;-345.9;7349.88;12448.9
2.0;182.0;362.0;542.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-106.28;953.19;1798.28;2538.81
-190.65;5309.05;10083.65;14663.95
-300.4;13224.24;24263.4;35128.76
139.69;21965.98;39705.31;58019.02
1368.93;30632.73;52402.07;77048.27
10451.28;42778.48;47576.72;73119.52
-1433.13;25544.82;54548.13;80310.18
-171.22;24846.04;49947.22;74249.96
-1223.5;34206.96;68644.5;100354.04
52.93;22398.74;44459.07;66213.26
146.0;13286.0;26426.0;39566.0
123.5;11238.5;22353.5;33468.5
97.94;9159.66;18189.06;27217.34
83.46;6196.75;11998.54;17855.25
-1876.0;-2356.65;7049.0;12659.65
-1.91;176.04;364.91;546.96
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
7.5;682.5;1357.5;2032.5
21.0;3886.21;7688.0;11472.79
-163.76;11925.01;22361.76;32682.99
142.55;21079.79;38323.45;56086.21
1392.03;30692.91;52378.97;76988.09
19488.07;58610.31;47783.93;75981.69
-6151.42;34591.23;83038.42;119155.77
-3404.96;39956.05;84041.96;121230.95
-900.27;32236.14;64595.27;94818.86
-80.89;24986.94;49530.89;73513.06
114.94;17457.92;34604.06;51641.08
106.15;12713.11;25164.85;37577.89
43.96;10464.84;20053.04;29612.16
516.55;14376.49;20806.45;28546.51
71640.99;190433.45;-64546.99;-176049.45
-10.0;163.69;371.0;557.31
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
6.0;546.0;1086.0;1626.0
25.0;2275.0;4525.0;6775.0
25.11;9395.55;18325.89;27225.45
144.11;21169.52;38400.89;56165.48
1613.13;31725.89;53355.87;78413.11
23701.56;64369.49;44246.44;71618.51
-6245.88;34706.2;83460.88;119728.8
-3328.95;39511.8;83060.95;119870.2
-1373.01;35271.82;70828.01;103393.18
-659.56;31380.14;61943.56;90923.86
-73.32;21372.46;42032.32;62256.54
-132.72;17402.87;33448.72;49123.13
-20.83;16054.56;29848.83;43563.44
182.04;8432.34;14787.96;21477.66
9025.15;26539.11;-3157.15;-14731.11
-10.79;117.73;280.79;422.27
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
4.5;409.5;814.5;1219.5
26.0;2366.0;4706.0;7046.0
66.86;6609.35;13119.14;19626.65
139.2;13897.25;27054.8;40296.75
1117.62;26608.09;46593.38;68802.91
11476.02;40397.0;40229.98;62789.0
-732.69;23941.18;49740.69;73666.82
-2195.7;34559.53;71798.7;104433.47
-511.33;27792.99;55593.33;82009.01
-344.39;26770.52;52949.39;78124.48
-49.24;22174.07;43653.24;64719.93
131.24;12942.61;25703.76;38452.39
96.0;8736.0;17376.0;26016.0
42.5;3867.5;7692.5;11517.5
21.5;1956.5;3891.5;5826.5
1.5;136.5;271.5;406.5
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
3.5;318.5;633.5;948.5
16.0;1456.0;2896.0;4336.0
28.0;2548.0;5068.0;7588.0
45.5;4140.5;8235.5;12330.5
65.0;5915.0;11765.0;17615.0
116.0;10556.0;20996.0;31436.0
190.32;18600.78;37027.68;55427.22
109.98;18047.93;36003.02;53795.07
129.35;15660.7;31164.65;46593.3
117.37;20082.85;39888.63;59523.15
124.6;16582.7;32882.4;49094.3
139.08;14420.22;28604.92;42763.78
-12.18;14720.19;26636.18;38453.81
1095.88;16362.48;16951.12;19864.52
-844.42;857.06;6830.42;11248.94
-27.93;92.7;289.93;439.3
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-41.44;788.96;1531.44;2231.04
-104.21;4399.94;8465.21;12421.06
-83.48;10903.51;20765.48;30568.49
139.32;20081.04;36798.68;54026.96
1082.67;28002.88;49301.33;72871.12
4501.06;33508.6;51153.94;77676.4
-4121.67;25529.72;60318.67;86557.28
-447.38;24534.49;49655.38;73453.51
-1213.82;31028.21;62273.82;90781.79
-1093.73;32195.99;63320.73;92041.01
-840.21;30143.79;57912.21;83898.21
-832.5;28465.96;52080.5;74172.04
-285.7;22750.6;37184.7;51318.4
1670.79;21884.13;18979.21;19735.87
-1288.74;-15.07;7724.74;13111.07
-1.7;86.98;182.7;274.02
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0
-98.39;579.62;1069.39;1471.38
-330.27;4400.02;8041.27;11410.98
-258.68;12039.5;22174.68;32196.5
134.78;20881.82;37881.22;55474.18
1270.42;30077.23;52065.58;76808.77
7830.3;43027.77;58747.7;90240.23
-11890.38;31009.55;88180.38;121600.45
-5122.37;40103.33;86407.37;122451.67
-3320.13;41897.3;84693.13;120835.7
-2239.34;40193.75;78620.34;112597.25
-1519.4;35964.15;68371.4;97847.85
-969.5;30064.52;54664.5;77540.48
-401.16;23576.7;38332.16;52604.3
1774.73;23062.5;19534.27;19936.5
-1475.38;-409.9;8059.38;13833.9
0.5;45.5;90.5;135.5
0.0;0.0;0.0;0.0
